FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingDate/_xsi:nil,Geocode/Longitude,Geocode/Latitude
496675,PI/000089703,Pizza Zara,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,28/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,61 Lawrence Road,,Liverpool,Liverpool,L15 0EE,,-2.9344943,53.3971075
497491,PI/000165979,Bargain Booze,Retailers - other,4613,5,fhrs_5_en-GB,11/10/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,525 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AA,,-2.9344589,53.4243261
1026070,PI/000272322,H Jung's,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,21/02/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,527 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AA,,-2.9344294,53.4243533
521700,PI/000247417,Food Maxx,Retailers - other,4613,5,fhrs_5_en-GB,07/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,50 Maiden Lane,,Liverpool,Liverpool,L13 9AW,,-2.9344216,53.4322365
496463,PI/000058980,Broadway Nursing Home,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,12/08/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"Broadway Nursing, Broadway, 22 - 32 Flemington Avenue",,Liverpool,Liverpool,L4 8UD,,-2.9344074,53.4391826
799656,PI/000265414,Public Newsagent and General Store,Retailers - other,4613,3,fhrs_3_en-GB,26/04/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,10,FHRS,FALSE,65 Lawrence Road,,Liverpool,Liverpool,L15 0EE,,-2.9343724,53.3970365
1339509,79429,Lazeez,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,533 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AA,TRUE,-2.9342648,53.4243995
1339510,79430,Lazeez,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,533 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AA,TRUE,-2.9342648,53.4243995
497351,PI/000156301,Johns Supper Bar,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,03/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,208 Townsend Lane,Clubmoor,Liverpool,Liverpool,L13 9DN,,-2.9342231,53.4348537
1244293,77644,Hashtag Fresh,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,13/03/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,5,FHRS,FALSE,535 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AA,,-2.934205,53.424418
1300539,79042,Heron Foods,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,539 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AA,TRUE,-2.9340864,53.4244998
956763,PI/000268722,Anna Jungs Fish & Chips,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,16/05/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,5,FHRS,FALSE,64 Grosvenor Road,Picton,Liverpool,Liverpool,L15 0HA,,-2.9340535,53.3982705
496692,PI/000091789,Happy Garden,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,28/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,103 Knoclaid Road,,Liverpool,Liverpool,L13 8DD,,-2.9339927,53.4318983
497241,PI/000144858,Willow Bank,Pub/bar/nightclub,7843,4,fhrs_4_en-GB,17/05/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,5,5,FHRS,FALSE,329 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JA,,-2.9339388,53.3930308
521518,PI/000087439,Farmers Arms Hotel,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,31/05/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,1 Larkhill Lane,,Liverpool,Liverpool,L13 9BL,,-2.9338524,53.4351083
1287742,78843,Love Kimchi,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,25/11/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,5,5,FHRS,FALSE,333 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JA,,-2.9338444,53.3928428
521577,PI/000135398,Ellen Vannin Guest House,Hotel/bed & breakfast/guest house,7842,5,fhrs_5_en-GB,22/03/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,28 Sandringham Road,,Liverpool,Liverpool,L13 8BY,,-2.9338116,53.428439
927902,PI/000269514,Koop,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,06/08/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,305 Aigburth Road,St Michaels,Liverpool,Liverpool,L17 0BJ,,-2.9338034,53.3731126
496064,PI/000011062,Boss Booze,Retailers - other,4613,5,fhrs_5_en-GB,02/02/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,5,FHRS,FALSE,129 Bagot Street,,Liverpool,Liverpool,L15 0HT,,-2.9337662,53.3982008
1243663,71522,Ottos,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,27/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,5,FHRS,FALSE,4 Ashfield Road,,Liverpool,Liverpool,L17 0BZ,,-2.9337486,53.3733557
1172216,71311,Old Bank Alehouse,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,01/08/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,301 Aigburth Road,St Michaels,Liverpool,Liverpool,L17 0BJ,,-2.9337461,53.3732389
496056,PI/000009202,Steves(Liverpool) Ltd,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,23/03/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,5,FHRS,FALSE,6 - 8 Ashfield Road,,Liverpool,Liverpool,L17 0BZ,,-2.9337123,53.3734341
1243765,71676,Lake View Kiosk,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,18/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,10,FHRS,FALSE,Lake View Kiosk Gardners Drive,,Liverpool,Liverpool,L6 7UR,,-2.9337086,53.4178719
1244163,76392,Cali Pizza,Takeaway/sandwich shop,7844,1,fhrs_1_en-GB,25/11/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,20,FHRS,FALSE,102 Picton Road,,Liverpool,Liverpool,L15 4LH,,-2.9336576,53.4014826
845511,PI/000267597,Perfect Food Store,Retailers - other,4613,3,fhrs_3_en-GB,27/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,547 - 549 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AD,,-2.9336358,53.4245393
495978,PI/000002977,The Bread Shop Bakery ( Gordon Stores),Takeaway/sandwich shop,7844,1,fhrs_1_en-GB,18/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,15,20,FHRS,FALSE,319 Aigburth Road,St Michaels,Liverpool,Liverpool,L17 0BJ,,-2.9336318,53.3728263
912536,PI/000268286,Lee Dynasty,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,02/05/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,309 Aigburth Road,St Michaels,Liverpool,Liverpool,L17 0BJ,,-2.9336219,53.3730601
1219280,18108,Baan Food Store,Retailers - other,4613,5,fhrs_5_en-GB,19/12/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,182 Prescot Road,Fairfield,Liverpool,Liverpool,L7 0JD,,-2.9335842,53.4139999
948007,PI/000270294,Subway,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,16/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,5,FHRS,FALSE,551 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AD,,-2.9335483,53.4246658
495977,PI/000002974,The Sweet Shop,Retailers - other,4613,5,fhrs_5_en-GB,01/08/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,317 Aigburth Road,St Michaels,Liverpool,Liverpool,L17 0BJ,,-2.9335432,53.3728989
683794,PI/000260732,Smithdown Balti,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,02/05/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,134 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JR,,-2.9334855,53.3922434
1316122,79220,Choco dado,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,339 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JJ,TRUE,-2.933466,53.3927289
495979,PI/000002990,Badger Newsagents,Retailers - other,4613,3,fhrs_3_en-GB,23/08/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,10,FHRS,FALSE,327 Aigburth Road,St Michaels,Liverpool,Liverpool,L17 0BL,,-2.933459,53.3724861
927925,PI/000270004,Chesters Chicken (Peri Chic),Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,12/12/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,138 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JR,,-2.9334235,53.392163
1244445,PI/000273634,Tipsy Cow,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,331 Aigburth Road,St Michaels,Liverpool,Liverpool,L17 0BL,TRUE,-2.933397,53.3723966
1363627,79729,Asian flavas,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,341 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JJ,TRUE,-2.9333904,53.3927115
495952,PI/000002288,Country Stores,Retailers - other,4613,4,fhrs_4_en-GB,05/04/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,10,FHRS,FALSE,"Country Store Post Office, 11B Aigburth Vale",,Liverpool,Liverpool,L17 0DE,,-2.933331966,53.37494278
1244217,77192,Allen's Productions Ltd,Distributors/Transporters,7,4,fhrs_4_en-GB,21/11/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,10,10,FHRS,FALSE,72 Bagot Street,,Liverpool,Liverpool,L15 0HT,,-2.9333143,53.3981684
498969,PI/000249398,Grosvenor News,Retailers - other,4613,2,fhrs_2_en-GB,20/09/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,15,10,FHRS,FALSE,81 - 83 Grosvenor Road,Picton,Liverpool,Liverpool,L15 0EZ,,-2.9333046,53.3984112
495980,PI/000003002,Bargain Booze,Retailers - other,4613,5,fhrs_5_en-GB,15/10/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,335 - 335A Aigburth Road,St Michaels,Liverpool,Liverpool,L17 0BL,,-2.9332722,53.3721884
497515,PI/000169379,Sikh Community Centre,Other catering premises,7841,4,fhrs_4_en-GB,29/10/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,10,FHRS,FALSE,Sikh Community Centre Wellington Avenue,,Liverpool,Liverpool,L15 0EJ,,-2.933255911,53.39548874
1339513,79433,Jumbo Chinese Takeaway,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,559 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AD,TRUE,-2.9332323,53.4246683
521540,PI/000103022,Royal British Legion East Liverpool,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,26/02/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,20 Marlborough Road,,Liverpool,Liverpool,L13 8AX,,-2.9331221,53.4258197
839580,PI/000266909,Cafe Oro,Restaurant/Cafe/Canteen,1,2,fhrs_2_en-GB,21/06/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,15,5,10,FHRS,FALSE,349 - 351 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JJ,,-2.9331114,53.3923789
1344209,79562,Kellys Dispensary,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"Kellys Dispensary, 154 - 158 Smithdown Road",Wavertree,Liverpool,Liverpool,L15 3JR,TRUE,-2.933073044,53.39193344
919858,PI/000269801,Late Night Off Licence,Retailers - other,4613,5,fhrs_5_en-GB,09/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,142 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JR,,-2.9330588,53.391986
497227,PI/000144288,Lau's Fish & Chips,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,12/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,146 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JR,,-2.9330562,53.3918692
498733,PI/000247633,Broughton house Care Home,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,07/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,Broughton House Nursing Home Ashfield Road,,Liverpool,Liverpool,L17 0BY,,-2.93305397,53.3745842
497680,PI/000214510,Kellys Wines,Retailers - other,4613,5,fhrs_5_en-GB,13/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,94 - 96 Lawrence Road,,Liverpool,Liverpool,L15 0EQ,,-2.9330358,53.3964357
497495,PI/000166336,Greggs North West,Retailers - other,4613,5,fhrs_5_en-GB,07/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,565 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AD,,-2.9330078,53.4247239
905603,PI/000269235,Prescot Road Service Station,Retailers - other,4613,5,fhrs_5_en-GB,19/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,5,FHRS,FALSE,186 Prescot Road,Fairfield,Liverpool,Liverpool,L7 0JD,,-2.9329844,53.4140274
497228,PI/000144290,Al Kashs,Retailers - other,4613,5,fhrs_5_en-GB,13/09/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,148 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JR,,-2.932981,53.3918698
495982,PI/000003027,Pizza Choice,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,14/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,5,FHRS,FALSE,351 Aigburth Road,St Michaels,Liverpool,Liverpool,L17 0BP,,-2.9329603,53.371672
1041805,PI/000272689,Thai Cuisine Express,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,20/06/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,5,FHRS,FALSE,349 Aigburth Road,St Michaels,Liverpool,Liverpool,L17 0BP,,-2.9329472,53.3717619
1034630,PI/000272421,Otterspool Adventure Centre Cafe,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,26/01/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,5,FHRS,FALSE,37 Otterspool Drive,,Liverpool,Liverpool,L17 5AL,,-2.9329142,53.3633755
1252341,78100,Park Cafe,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,11b Aigburth Vale,,Liverpool,Liverpool,L17 0DE,TRUE,-2.9328545,53.3757718
699867,PI/000262674,Food For Thought at St Clares School,School/college/university,7845,5,fhrs_5_en-GB,23/05/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,St Clares Catholic Primary School Garmoyle Close,,Liverpool,Liverpool,L15 0DW,,-2.932799101,53.39454269
1281146,78625,Acorn Cafe and Bistro,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,363 Aigburth Road,St Michaels,Liverpool,Liverpool,L17 0BP,TRUE,-2.932696,53.3712695
496676,PI/000089740,J B Halal Store,Retailers - other,4613,1,fhrs_1_en-GB,09/12/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,15,15,20,FHRS,FALSE,91 - 95 Lawrence Road,,Liverpool,Liverpool,L15 0EF,,-2.932664,53.3966274
839578,PI/000266544,Tuebrook Deli,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,08/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,0,FHRS,FALSE,2D Marlborough Road,,Liverpool,Liverpool,L13 8AX,,-2.9326512,53.4249335
1281111,78552,Friends Restaurant,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,363 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JJ,TRUE,-2.9325365,53.3920561
1300560,79091,Candylovenaturecare super store,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,575 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AE,TRUE,-2.932424,53.4248633
1086117,PI/000274188,Basha Restaurant,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,01/11/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,10,FHRS,FALSE,172 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JR,,-2.9322989,53.3914891
956778,PI/000270471,Craft Taproom,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,16/06/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,174 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JR,,-2.9322946,53.3914257
1244216,77191,Guac 'n' Roll Kitchen,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,174 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JR,TRUE,-2.9322946,53.3914257
521604,PI/000166349,T&S Newsagents,Retailers - other,4613,5,fhrs_5_en-GB,19/06/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,579 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AE,,-2.9322442,53.4249007
1034661,PI/000272540,Little Furnace Wood Fired Pizzas,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,21/06/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,178 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JR,,-2.9321876,53.3913457
1034583,PI/000271322,Belzan,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,15/02/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,371 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JJ,,-2.9321832,53.3918311
498651,PI/000247100,Phoenix Palace,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,07/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,10,FHRS,FALSE,581 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AE,,-2.9321543,53.4249194
497084,PI/000126774,Glenarie House Nursing Home,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,15/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,5,FHRS,FALSE,26 Prescot Drive,,Liverpool,Liverpool,L6 8PB,,-2.9321143,53.4148342
1253755,78129,DeNiros,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,373 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JJ,TRUE,-2.9321074,53.3918047
497156,PI/000135375,Tuebrook Tots Day Nursery,Hospitals/Childcare/Caring Premises,5,4,fhrs_4_en-GB,30/04/2021,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,10,FHRS,FALSE,6 Sandringham Road,,Liverpool,Liverpool,L13 8BY,,-2.932064,53.4290459
1300540,79057,Flat House,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,583 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AE,TRUE,-2.9320355,53.4249922
1345483,79601,Golden wok,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,587 West Derby Road,Tuebrook,Liverpool,Liverpool,L13 8AE,TRUE,-2.9319298,53.424975
1071649,PI/000273639,Gustul Romanesc,Retailers - other,4613,3,fhrs_3_en-GB,01/08/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,109 Lawrence Road,,Liverpool,Liverpool,L15 0EF,,-2.9318622,53.3964089
1243890,71820,Franks,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,31/10/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,5,FHRS,FALSE,186 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JT,,-2.9318199,53.3910339
498990,PI/000251217,Wok's Cooking,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,28/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,0,FHRS,FALSE,111 Lawrence Road,,Liverpool,Liverpool,L15 0EF,,-2.9318012,53.3963734
1339481,79363,Mango,Other catering premises,7841,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,48 Victoria Road,Tuebrook,Liverpool,Liverpool,L13 8AW,TRUE,-2.9317887,53.4267829
1253757,78131,Streats,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,387 Smithdown Road,Wavertree,Liverpool,Liverpool,L15 3JJ,TRUE,-2.9316202,53.3915298
1243898,71828,Souvlike,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,21/03/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,1 Whitman Street,,Liverpool,Liverpool,L15 0HU,,-2.9315944,53.3965458
